Created at,UserId,Inbound/Outbound,Conversation ID,driver_distinguish,user_register_date,driver_register_date,ride_count,drive_count,days_to_question_since_registered,days_to_question_since_driver_registed,質問月
2019/06/01,21676,Inbound,22271917231,1,10/27,11/03,0,316,217,210,6
2019/06/01,44861,Inbound,22271931876,1,04/18,04/21,8,90,44,41,6
2019/06/01,25211,Inbound,22271970188,1,11/27,12/04,0,338,186,179,6
2019/06/01,18976,Inbound,22272188074,1,09/28,02/14,30,93,246,107,6
2019/06/01,9258,Inbound,22272240436,1,01/15,01/16,18,520,502,501,6
2019/06/01,23315,Inbound,22272637826,1,11/12,11/13,0,88,201,200,6
2019/06/01,17121,Inbound,22273089906,1,09/05,11/03,19,0,269,210,6
2019/06/01,37391,Inbound,22273793158,1,02/28,02/28,0,49,93,93,6
2019/06/01,45476,Inbound,22273796495,1,04/22,04/23,3,29,40,39,6
2019/06/01,33002,Inbound,22273865513,1,01/06,01/06,0,326,146,146,6
2019/06/01,2035,Inbound,22273911985,1,03/01,09/03,28,0,822,271,6
2019/06/01,27488,Inbound,22273914235,1,12/09,12/11,2,497,174,172,6
2019/06/01,45141,Inbound,22274264699,1,04/20,04/21,0,71,42,41,6
2019/06/01,32441,Inbound,22274398883,1,12/29,12/29,0,7,154,154,6
2019/06/01,18339,Inbound,22276703692,1,09/18,09/19,16,452,256,255,6
2019/06/01,50872,Inbound,22277050808,1,05/27,05/27,0,10,5,5,6
2019/06/01,36892,Inbound,22277560191,1,02/24,02/24,0,52,97,97,6
2019/06/01,28846,Inbound,22278680660,1,12/15,12/26,0,2,168,157,6
2019/06/01,49921,Inbound,22278991086,1,05/20,05/21,0,0,12,11,6
2019/06/01,45141,Inbound,22280038607,1,04/20,04/21,0,71,42,41,6
2019/06/01,46761,Inbound,22280499314,1,04/30,04/30,0,79,32,32,6
2019/06/01,38230,Inbound,22280505495,1,03/05,03/05,0,194,88,88,6
2019/06/01,22562,Inbound,22280531564,1,11/04,11/04,0,84,209,209,6
2019/06/01,47678,Inbound,22280802526,1,05/07,05/07,0,1,25,25,6
2019/06/01,33002,Inbound,22280971494,1,01/06,01/06,0,326,146,146,6
2019/06/01,50799,Inbound,22281113853,1,05/26,05/26,0,27,6,6,6
2019/06/01,27488,Inbound,22281137700,1,12/09,12/11,2,497,174,172,6
2019/06/01,47033,Inbound,22281856189,1,05/02,05/03,0,125,30,29,6
2019/06/01,31804,Inbound,22281998954,1,12/27,02/17,0,92,156,104,6
2019/06/01,49198,Inbound,22282238189,1,05/16,05/16,0,2,16,16,6
2019/06/01,51103,Inbound,22282285099,1,05/29,05/29,0,30,3,3,6
2019/06/01,51103,Inbound,22282290325,1,05/29,05/29,0,30,3,3,6
2019/06/01,9258,Inbound,22282332540,1,01/15,01/16,18,520,502,501,6
2019/06/01,763,Inbound,22283121133,1,04/03,04/15,1,837,1154,1142,6
2019/06/02,48731,Inbound,22283141576,1,05/13,05/14,0,13,20,19,6
2019/06/02,18452,Inbound,22283151738,1,09/20,09/22,0,56,255,253,6
2019/06/02,37391,Inbound,22283207572,1,02/28,02/28,0,49,94,94,6
2019/06/02,44417,Inbound,22283321729,1,04/14,04/14,0,6,49,49,6
2019/06/02,50872,Inbound,22283471562,1,05/27,05/27,0,10,6,6,6
2019/06/02,9258,Inbound,22283720605,1,01/15,01/16,18,520,503,502,6
2019/06/02,44417,Inbound,22283757769,1,04/14,04/14,0,6,49,49,6
2019/06/02,1902,Inbound,22283793041,1,02/11,04/13,0,29,841,50,6
2019/06/02,9258,Inbound,22284117472,1,01/15,01/16,18,520,503,502,6
2019/06/02,21676,Inbound,22284457525,1,10/27,11/03,0,316,218,211,6
2019/06/02,25211,Inbound,22284659085,1,11/27,12/04,0,338,187,180,6
2019/06/02,27488,Inbound,22284660733,1,12/09,12/11,2,497,175,173,6
2019/06/02,37361,Inbound,22285582961,1,02/28,02/28,0,49,94,94,6
2019/06/02,1902,Inbound,22285628837,1,02/11,04/13,0,29,841,50,6
2019/06/02,38379,Inbound,22285634004,1,03/06,03/09,0,38,88,85,6
2019/06/02,48774,Inbound,22285661505,1,05/13,05/14,0,41,20,19,6
2019/06/02,49837,Inbound,22286606876,1,05/19,05/19,0,2,14,14,6
2019/06/02,48072,Inbound,22286791682,1,05/09,05/10,0,61,24,23,6
2019/06/02,42314,Inbound,22286795277,1,03/31,03/31,0,44,63,63,6
2019/06/02,47236,Inbound,22287168513,1,05/04,05/05,1,9,29,28,6
2019/06/02,18089,Inbound,22287558443,1,09/15,09/15,4,259,260,260,6
2019/06/02,43191,Inbound,22287579077,1,04/06,04/06,0,2,57,57,6
2019/06/02,21721,Inbound,22287620942,1,10/27,10/27,0,0,218,218,6
2019/06/02,51122,Inbound,22287635833,1,05/29,05/29,0,13,4,4,6
2019/06/02,11414,Inbound,22287706542,1,03/18,03/18,9,299,441,441,6
2019/06/02,21795,Inbound,22288093360,1,10/28,10/28,0,159,217,217,6
2019/06/02,45698,Inbound,22288283660,1,04/24,04/24,0,55,39,39,6
2019/06/02,49830,Inbound,22288397561,1,05/19,05/19,0,44,14,14,6
2019/06/02,47355,Inbound,22288510797,1,05/05,05/05,0,23,28,28,6
2019/06/02,3590,Inbound,22288589663,1,07/13,07/13,0,1037,689,689,6
2019/06/02,44636,Inbound,22288636581,1,04/16,04/18,0,25,47,45,6
2019/06/02,47033,Inbound,22288684228,1,05/02,05/03,0,125,31,30,6
2019/06/02,48774,Inbound,22288686257,1,05/13,05/14,0,41,20,19,6
2019/06/02,45169,Inbound,22288873232,1,04/20,04/21,0,6,43,42,6
2019/06/02,51103,Inbound,22289064166,1,05/29,05/29,0,30,4,4,6
2019/06/02,18976,Inbound,22289074043,1,09/28,02/14,30,93,247,108,6
2019/06/02,45698,Inbound,22289618217,1,04/24,04/24,0,55,39,39,6
2019/06/02,21676,Inbound,22290180673,1,10/27,11/03,0,316,218,211,6
2019/06/03,21795,Inbound,22290352340,1,10/28,10/28,0,159,218,218,6
2019/06/03,18976,Inbound,22290413533,1,09/28,02/14,30,93,248,109,6
2019/06/03,38379,Inbound,22291524199,1,03/06,03/09,0,38,89,86,6
2019/06/03,21897,Inbound,22292166098,1,10/29,10/29,6,436,217,217,6
2019/06/03,48774,Inbound,22292241230,1,05/13,05/14,0,41,21,20,6
2019/06/03,47678,Inbound,22293608693,1,05/07,05/07,0,1,27,27,6
2019/06/03,49365,Inbound,22293703349,1,05/17,05/18,0,4,17,16,6
2019/06/03,24636,Inbound,22293858517,1,11/24,11/24,0,53,191,191,6
2019/06/03,50081,Inbound,22293872326,1,05/21,05/22,0,8,13,12,6
2019/06/03,48193,Inbound,22295803442,1,05/10,05/13,0,0,24,21,6
2019/06/03,46924,Inbound,22296155780,1,05/02,05/02,0,1,32,32,6
2019/06/03,40373,Inbound,22296934815,1,03/19,03/19,0,49,76,76,6
2019/06/03,46761,Inbound,22298647524,1,04/30,04/30,0,79,34,34,6
2019/06/03,51119,Inbound,22298810813,1,05/29,05/29,0,1,5,5,6
2019/06/03,51000,Inbound,22299009453,1,05/28,05/28,0,2,6,6,6
2019/06/03,39362,Inbound,22299055243,1,03/12,05/19,0,9,83,15,6
2019/06/03,28321,Inbound,22299112960,1,12/13,12/13,0,160,172,172,6
2019/06/03,49614,Inbound,22299146524,1,05/18,05/18,1,22,16,16,6
2019/06/03,50799,Inbound,22299154110,1,05/26,05/26,0,27,8,8,6
2019/06/03,51106,Inbound,22299283798,1,05/29,05/29,0,81,5,5,6
2019/06/03,46761,Inbound,22299287726,1,04/30,04/30,0,79,34,34,6
2019/06/03,27889,Inbound,22299575580,1,12/11,12/11,0,117,174,174,6
2019/06/03,50086,Inbound,22299698894,1,05/21,05/22,0,114,13,12,6
2019/06/03,46761,Inbound,22299799878,1,04/30,04/30,0,79,34,34,6
2019/06/03,11414,Inbound,22300015804,1,03/18,03/18,9,299,442,442,6
2019/06/03,50839,Inbound,22300071537,1,05/26,05/27,0,8,8,7,6
2019/06/03,7667,Inbound,22300134335,1,12/02,12/07,1,522,548,543,6
2019/06/03,48072,Inbound,22300321620,1,05/09,05/10,0,61,25,24,6
2019/06/03,12859,Inbound,22300340065,1,05/12,05/12,33,0,387,387,6
2019/06/03,37966,Inbound,22300500420,1,03/03,03/05,2,12,92,90,6
2019/06/03,35735,Inbound,22300542539,1,02/16,02/21,36,0,107,102,6
2019/06/03,18976,Inbound,22300623043,1,09/28,02/14,30,93,248,109,6
2019/06/03,31804,Inbound,22301050630,1,12/27,02/17,0,92,158,106,6
2019/06/03,13337,Inbound,22301162554,1,06/02,06/08,2,352,366,360,6
2019/06/03,37391,Inbound,22302675358,1,02/28,02/28,0,49,95,95,6
2019/06/03,18976,Inbound,22303636220,1,09/28,02/14,30,93,248,109,6
2019/06/04,36998,Inbound,22304192100,1,02/25,02/26,0,176,99,98,6
2019/06/04,46761,Inbound,22304201655,1,04/30,04/30,0,79,35,35,6
2019/06/04,51221,Inbound,22304311454,1,05/30,05/30,0,170,5,5,6
2019/06/04,37228,Inbound,22304692209,1,02/27,02/27,0,448,97,97,6
2019/06/04,50086,Inbound,22305159194,1,05/21,05/22,0,114,14,13,6
2019/06/04,37228,Inbound,22305438178,1,02/27,02/27,0,448,97,97,6
2019/06/04,47033,Inbound,22305563248,1,05/02,05/03,0,125,33,32,6
2019/06/04,13561,Inbound,22306127781,1,06/09,06/09,2,31,360,360,6
2019/06/04,50880,Inbound,22306229466,1,05/27,05/27,0,54,8,8,6
2019/06/04,45963,Inbound,22306753639,1,04/26,04/26,0,73,39,39,6
2019/06/04,47687,Inbound,22309879851,1,05/07,05/07,0,4,28,28,6
2019/06/04,45551,Inbound,22310076168,1,04/23,04/23,0,2,42,42,6
2019/06/04,51335,Inbound,22310760644,1,05/30,05/30,0,0,5,5,6
2019/06/04,50463,Inbound,22311253997,1,05/24,05/25,0,44,11,10,6
2019/06/04,48190,Inbound,22313513553,1,05/10,05/12,0,22,25,23,6
2019/06/04,27834,Inbound,22314384069,1,12/11,12/11,0,126,175,175,6
2019/06/04,46761,Inbound,22314417526,1,04/30,04/30,0,79,35,35,6
2019/06/04,44861,Inbound,22314446402,1,04/18,04/21,8,90,47,44,6
2019/06/04,27889,Inbound,22314911988,1,12/11,12/11,0,117,175,175,6
2019/06/04,29992,Inbound,22314927582,1,12/20,03/20,0,120,166,76,6
2019/06/04,50643,Inbound,22315275892,1,05/25,05/26,1,6,10,9,6
2019/06/04,37228,Inbound,22315391143,1,02/27,02/27,0,448,97,97,6
2019/06/04,45963,Inbound,22315517495,1,04/26,04/26,0,73,39,39,6
2019/06/04,48190,Inbound,22315531697,1,05/10,05/12,0,22,25,23,6
2019/06/04,23202,Inbound,22315837264,1,11/11,02/26,0,74,205,98,6
2019/06/04,49038,Inbound,22316122595,1,05/15,05/15,0,8,20,20,6
2019/06/04,23324,Inbound,22316218338,1,11/12,11/17,4,129,204,199,6
2019/06/04,45963,Inbound,22316756714,1,04/26,04/26,0,73,39,39,6
2019/06/04,49038,Inbound,22316859274,1,05/15,05/15,0,8,20,20,6
2019/06/04,50643,Inbound,22317111677,1,05/25,05/26,1,6,10,9,6
2019/06/04,44861,Inbound,22317145095,1,04/18,04/21,8,90,47,44,6
2019/06/04,47355,Inbound,22317414945,1,05/05,05/05,0,23,30,30,6
2019/06/04,47033,Inbound,22317581891,1,05/02,05/03,0,125,33,32,6
2019/06/04,18976,Inbound,22317612924,1,09/28,02/14,30,93,249,110,6
2019/06/04,29992,Inbound,22317624293,1,12/20,03/20,0,120,166,76,6
2019/06/04,29992,Inbound,22317635004,1,12/20,03/20,0,120,166,76,6
2019/06/05,29992,Inbound,22318212970,1,12/20,03/20,0,120,167,77,6
2019/06/05,49830,Inbound,22318457508,1,05/19,05/19,0,44,17,17,6
2019/06/05,9258,Inbound,22318538663,1,01/15,01/16,18,520,506,505,6
2019/06/05,46761,Inbound,22318591416,1,04/30,04/30,0,79,36,36,6
2019/06/05,19224,Inbound,22319997238,1,10/02,10/02,3,166,246,246,6
2019/06/05,37228,Inbound,22320408133,1,02/27,02/27,0,448,98,98,6
2019/06/05,47033,Inbound,22320490687,1,05/02,05/03,0,125,34,33,6
2019/06/05,45963,Inbound,22320671401,1,04/26,04/26,0,73,40,40,6
2019/06/05,27488,Inbound,22320784861,1,12/09,12/11,2,497,178,176,6
2019/06/05,18586,Inbound,22321568122,1,09/22,09/22,15,905,256,256,6
2019/06/05,38266,Inbound,22323804170,1,03/05,03/05,0,5,92,92,6
2019/06/05,18976,Inbound,22324725342,1,09/28,02/14,30,93,250,111,6
2019/06/05,50880,Inbound,22325022567,1,05/27,05/27,0,54,9,9,6
2019/06/05,15236,Inbound,22325166576,1,07/22,12/20,0,1,318,167,6
2019/06/05,49186,Inbound,22325418232,1,05/16,05/16,0,218,20,20,6
2019/06/05,48021,Inbound,22326347301,1,05/08,05/08,0,2,28,28,6
2019/06/05,42305,Inbound,22326363346,1,03/31,03/31,0,71,66,66,6
2019/06/05,49186,Inbound,22326380434,1,05/16,05/16,0,218,20,20,6
2019/06/05,34936,Inbound,22326804084,1,02/10,02/10,0,4,115,115,6
2019/06/05,49186,Inbound,22327037516,1,05/16,05/16,0,218,20,20,6
2019/06/05,48774,Inbound,22327207813,1,05/13,05/14,0,41,23,22,6
2019/06/05,51533,Inbound,22327260419,1,06/01,06/01,0,0,4,4,6
2019/06/05,38230,Inbound,22327482927,1,03/05,03/05,0,194,92,92,6
2019/06/05,30920,Inbound,22328214082,1,12/23,06/02,0,6,164,3,6
2019/06/05,42305,Inbound,22328252620,1,03/31,03/31,0,71,66,66,6
2019/06/05,48774,Inbound,22328276800,1,05/13,05/14,0,41,23,22,6
2019/06/05,50086,Inbound,22328401070,1,05/21,05/22,0,114,15,14,6
2019/06/05,50799,Inbound,22328546428,1,05/26,05/26,0,27,10,10,6
2019/06/05,17934,Inbound,22329240718,1,09/14,09/15,0,1566,264,263,6
2019/06/05,10427,Inbound,22329467464,1,02/16,02/16,0,2,474,474,6
2019/06/05,50880,Inbound,22329512986,1,05/27,05/27,0,54,9,9,6
2019/06/05,44811,Inbound,22329593073,1,04/18,04/23,0,2,48,43,6
2019/06/05,15078,Inbound,22329674920,1,07/19,07/20,0,123,321,320,6
2019/06/05,45143,Inbound,22329982471,1,04/20,04/21,0,57,46,45,6
2019/06/05,44733,Inbound,22330184309,1,04/17,04/17,0,11,49,49,6
2019/06/05,18976,Inbound,22330206902,1,09/28,02/14,30,93,250,111,6
2019/06/05,14823,Inbound,22331225724,1,07/13,07/20,6,0,327,320,6
2019/06/05,7667,Inbound,22331372496,1,12/02,12/07,1,522,550,545,6
2019/06/05,18976,Inbound,22331639431,1,09/28,02/14,30,93,250,111,6
2019/06/05,48774,Inbound,22331658001,1,05/13,05/14,0,41,23,22,6
2019/06/05,47033,Inbound,22331769749,1,05/02,05/03,0,125,34,33,6
2019/06/06,25211,Inbound,22333207243,1,11/27,12/04,0,338,191,184,6
2019/06/06,21676,Inbound,22333657027,1,10/27,11/03,0,316,222,215,6
2019/06/06,47033,Inbound,22335887596,1,05/02,05/03,0,125,35,34,6
2019/06/06,50086,Inbound,22335962816,1,05/21,05/22,0,114,16,15,6
2019/06/06,50880,Inbound,22336288918,1,05/27,05/27,0,54,10,10,6
2019/06/06,18976,Inbound,22339034667,1,09/28,02/14,30,93,251,112,6
2019/06/06,50081,Inbound,22339121406,1,05/21,05/22,0,8,16,15,6
2019/06/06,50872,Inbound,22339671059,1,05/27,05/27,0,10,10,10,6
2019/06/06,51510,Inbound,22339717000,1,06/01,06/01,0,0,5,5,6
2019/06/06,50880,Inbound,22339840182,1,05/27,05/27,0,54,10,10,6
2019/06/06,50340,Inbound,22340354584,1,05/23,05/23,0,31,14,14,6
2019/06/06,51535,Inbound,22340635292,1,06/01,06/01,0,9,5,5,6
2019/06/06,33002,Inbound,22340980272,1,01/06,01/06,0,326,151,151,6
2019/06/06,46959,Inbound,22341154755,1,05/02,05/03,0,14,35,34,6
2019/06/06,46779,Inbound,22341235136,1,05/01,05/01,0,59,36,36,6
2019/06/06,48731,Inbound,22341308432,1,05/13,05/14,0,13,24,23,6
2019/06/06,47204,Inbound,22341354875,1,05/04,05/04,5,8,33,33,6
2019/06/06,36963,Inbound,22341573861,1,02/25,02/25,0,61,101,101,6
2019/06/06,47236,Inbound,22341656508,1,05/04,05/05,1,9,33,32,6
2019/06/06,47236,Inbound,22341774491,1,05/04,05/05,1,9,33,32,6
2019/06/06,50463,Inbound,22341810642,1,05/24,05/25,0,44,13,12,6
2019/06/06,51891,Inbound,22342189119,1,06/03,06/03,0,14,3,3,6
2019/06/06,45959,Inbound,22342419082,1,04/26,04/26,0,21,41,41,6
2019/06/06,48190,Inbound,22342625155,1,05/10,05/12,0,22,27,25,6
2019/06/06,45325,Inbound,22343503866,1,04/21,04/21,0,82,46,46,6
2019/06/06,38230,Inbound,22343954980,1,03/05,03/05,0,194,93,93,6
2019/06/06,21021,Inbound,22344188913,1,10/21,02/26,0,418,228,100,6
2019/06/06,39510,Inbound,22344591664,1,03/13,03/13,8,0,85,85,6
2019/06/06,37228,Inbound,22344788050,1,02/27,02/27,0,448,99,99,6
2019/06/06,51353,Inbound,22345024226,1,05/31,05/31,0,1,6,6,6
2019/06/06,46779,Inbound,22345560595,1,05/01,05/01,0,59,36,36,6
2019/06/06,49186,Inbound,22345849993,1,05/16,05/16,0,218,21,21,6
2019/06/06,9258,Inbound,22346167871,1,01/15,01/16,18,520,507,506,6
2019/06/06,48175,Inbound,22346615369,1,05/10,05/10,0,10,27,27,6
2019/06/06,3557,Inbound,22346639596,1,07/09,01/05,10,697,697,517,6
2019/06/06,48190,Inbound,22346885491,1,05/10,05/12,0,22,27,25,6
2019/06/06,3557,Inbound,22347137492,1,07/09,01/05,10,697,697,517,6
2019/06/06,49824,Inbound,22347359880,1,05/19,05/19,0,11,18,18,6
2019/06/07,49830,Inbound,22348407355,1,05/19,05/19,0,44,19,19,6
2019/06/07,37228,Inbound,22348844074,1,02/27,02/27,0,448,100,100,6
2019/06/07,9258,Inbound,22349184555,1,01/15,01/16,18,520,508,507,6
2019/06/07,50463,Inbound,22349292568,1,05/24,05/25,0,44,14,13,6
2019/06/07,49830,Inbound,22349972915,1,05/19,05/19,0,44,19,19,6
2019/06/07,36998,Inbound,22350151589,1,02/25,02/26,0,176,102,101,6
2019/06/07,9258,Inbound,22350155605,1,01/15,01/16,18,520,508,507,6
2019/06/07,13337,Inbound,22350228862,1,06/02,06/08,2,352,370,364,6
2019/06/07,37228,Inbound,22350615145,1,02/27,02/27,0,448,100,100,6
2019/06/07,51535,Inbound,22351324457,1,06/01,06/01,0,9,6,6,6
2019/06/07,45963,Inbound,22351431561,1,04/26,04/26,0,73,42,42,6
2019/06/07,50880,Inbound,22351517376,1,05/27,05/27,0,54,11,11,6
2019/06/07,27488,Inbound,22351611384,1,12/09,12/11,2,497,180,178,6
2019/06/07,49186,Inbound,22351846017,1,05/16,05/16,0,218,22,22,6
2019/06/07,32019,Inbound,22354458107,1,12/27,03/26,0,120,162,73,6
2019/06/07,42305,Inbound,22357179168,1,03/31,03/31,0,71,68,68,6
2019/06/07,50880,Inbound,22357354397,1,05/27,05/27,0,54,11,11,6
2019/06/07,42816,Inbound,22357402302,1,04/03,04/03,0,0,65,65,6
2019/06/07,18976,Inbound,22357441601,1,09/28,02/14,30,93,252,113,6
2019/06/07,18586,Inbound,22357826734,1,09/22,09/22,15,905,258,258,6
2019/06/07,51373,Inbound,22357976963,1,05/31,05/31,0,2,7,7,6
2019/06/07,46779,Inbound,22358028736,1,05/01,05/01,0,59,37,37,6
2019/06/07,7632,Inbound,22358155089,1,12/01,12/01,1,111,553,553,6
2019/06/07,20064,Inbound,22358458649,1,10/12,11/03,23,265,238,216,6
2019/06/07,45476,Inbound,22358476335,1,04/22,04/23,3,29,46,45,6
2019/06/07,51535,Inbound,22359002602,1,06/01,06/01,0,9,6,6,6
2019/06/07,19693,Inbound,22359196922,1,10/07,12/18,17,0,243,171,6
2019/06/07,18976,Inbound,22359366193,1,09/28,02/14,30,93,252,113,6
2019/06/07,16855,Inbound,22359719736,1,09/01,09/15,0,121,279,265,6
2019/06/07,50463,Inbound,22359948338,1,05/24,05/25,0,44,14,13,6
2019/06/07,28321,Inbound,22360609312,1,12/13,12/13,0,160,176,176,6
2019/06/07,51316,Inbound,22360824505,1,05/30,06/02,0,16,8,5,6
2019/06/07,47236,Inbound,22361029244,1,05/04,05/05,1,9,34,33,6
2019/06/07,44861,Inbound,22361188351,1,04/18,04/21,8,90,50,47,6
2019/06/07,42305,Inbound,22361203704,1,03/31,03/31,0,71,68,68,6
2019/06/07,44529,Inbound,22361542572,1,04/15,04/15,0,2,53,53,6
2019/06/07,1902,Inbound,22361795162,1,02/11,04/13,0,29,846,55,6
2019/06/07,37966,Inbound,22361878010,1,03/03,03/05,2,12,96,94,6
2019/06/07,23537,Inbound,22361970428,1,11/14,12/05,2,91,205,184,6
2019/06/07,18585,Inbound,22267318697,1,09/22,09/23,0,35,258,257,6
2019/06/07,48774,Inbound,22362463220,1,05/13,05/14,0,41,25,24,6
2019/06/07,49628,Inbound,22362646314,1,05/18,05/18,0,0,20,20,6
2019/06/07,50880,Inbound,22362694645,1,05/27,05/27,0,54,11,11,6
2019/06/07,47355,Inbound,22362857450,1,05/05,05/05,0,23,33,33,6
2019/06/07,51891,Inbound,22362975012,1,06/03,06/03,0,14,4,4,6
2019/06/07,7667,Inbound,22363018779,1,12/02,12/07,1,522,552,547,6
2019/06/07,45963,Inbound,22364034732,1,04/26,04/26,0,73,42,42,6
2019/06/07,44861,Inbound,22364272948,1,04/18,04/21,8,90,50,47,6
2019/06/07,50459,Inbound,22364368477,1,05/24,05/24,0,3,14,14,6
2019/06/07,23324,Inbound,22364555120,1,11/12,11/17,4,129,207,202,6
2019/06/07,18976,Inbound,22364598793,1,09/28,02/14,30,93,252,113,6
2019/06/07,49824,Inbound,22365233349,1,05/19,05/19,0,11,19,19,6
2019/06/07,48731,Inbound,22365713145,1,05/13,05/14,0,13,25,24,6
2019/06/07,51316,Inbound,22365792457,1,05/30,06/02,0,16,8,5,6
2019/06/07,48774,Inbound,22365909962,1,05/13,05/14,0,41,25,24,6
2019/06/07,17326,Inbound,22365954725,1,09/08,09/10,3,93,272,270,6
2019/06/08,51503,Inbound,22366182460,1,06/01,06/01,0,4,7,7,6
2019/06/08,18976,Inbound,22366266451,1,09/28,02/14,30,93,253,114,6
